match_id,year,round,round_name,date,venue,venue_state,venue_lat,venue_lon,hteam,ateam,hscore,ascore,winner,margin,is_final,is_grand_final
22223,1996,22,Round 22,1996-08-30,M.C.G.,VIC,-37.82,144.9834,Essendon,Western Bulldogs,79,76,Essendon,3,0,0
22225,1996,22,Round 22,1996-08-31,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Brisbane Lions,100,51,Collingwood,49,0,0
22226,1996,22,Round 22,1996-08-31,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Carlton,65,107,Carlton,42,0,0
22224,1996,22,Round 22,1996-08-31,Waverley Park,VIC,-37.932,145.188,St Kilda,Adelaide,144,75,St Kilda,69,0,0
22227,1996,22,Round 22,1996-08-31,M.C.G.,VIC,-37.82,144.9834,Melbourne,Hawthorn,101,102,Hawthorn,1,0,0
22228,1996,22,Round 22,1996-08-31,S.C.G.,NSW,-33.8917,151.2244,Sydney,West Coast,85,50,Sydney,35,0,0
22229,1996,22,Round 22,1996-09-01,M.C.G.,VIC,-37.82,144.9834,Richmond,North Melbourne,109,141,North Melbourne,32,0,0
22230,1996,22,Round 22,1996-09-01,Subiaco,WA,-31.9442,115.8262,Fremantle,Fitzroy,157,71,Fremantle,86,0,0
22160,1996,23,Finals Week 1,1996-09-06,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Essendon,101,100,Brisbane Lions,1,1,0
22161,1996,23,Finals Week 1,1996-09-07,Subiaco,WA,-31.9442,115.8262,West Coast,Carlton,125,70,West Coast,55,1,0
22162,1996,23,Finals Week 1,1996-09-07,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,90,84,Sydney,6,1,0
22163,1996,23,Finals Week 1,1996-09-08,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Geelong,131,71,North Melbourne,60,1,0
22188,1996,24,Semi-Finals,1996-09-14,M.C.G.,VIC,-37.82,144.9834,West Coast,Essendon,67,144,Essendon,77,1,0
22189,1996,24,Semi-Finals,1996-09-14,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Carlton,170,73,Brisbane Lions,97,1,0
22150,1996,25,Preliminary Finals,1996-09-21,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Brisbane Lions,114,76,North Melbourne,38,1,0
22151,1996,25,Preliminary Finals,1996-09-21,S.C.G.,NSW,-33.8917,151.2244,Sydney,Essendon,70,69,Sydney,1,1,0
22206,1996,26,Grand Final,1996-09-28,M.C.G.,VIC,-37.82,144.9834,Sydney,North Melbourne,88,131,North Melbourne,43,1,1
22057,1997,1,Round 1,1997-03-27,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Melbourne,55,70,Melbourne,15,0,0
22058,1997,1,Round 1,1997-03-29,M.C.G.,VIC,-37.82,144.9834,Collingwood,Port Adelaide,166,87,Collingwood,79,0,0
22059,1997,1,Round 1,1997-03-29,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Fremantle,76,80,Fremantle,4,0,0
22060,1997,1,Round 1,1997-03-29,Waverley Park,VIC,-37.932,145.188,St Kilda,Hawthorn,71,77,Hawthorn,6,0,0
22061,1997,1,Round 1,1997-03-29,Subiaco,WA,-31.9442,115.8262,West Coast,Sydney,78,37,West Coast,41,0,0
22063,1997,1,Round 1,1997-03-30,Football Park,SA,-34.8617,138.5564,Adelaide,Brisbane Lions,132,96,Adelaide,36,0,0
22062,1997,1,Round 1,1997-03-30,M.C.G.,VIC,-37.82,144.9834,Richmond,Geelong,104,95,Richmond,9,0,0
22064,1997,1,Round 1,1997-03-31,M.C.G.,VIC,-37.82,144.9834,Essendon,Carlton,106,99,Essendon,7,0,0
22086,1997,2,Round 2,1997-04-04,M.C.G.,VIC,-37.82,144.9834,Melbourne,Collingwood,56,163,Collingwood,107,0,0
22089,1997,2,Round 2,1997-04-05,Kardinia Park,VIC,-38.1581,144.3544,Geelong,West Coast,78,72,Geelong,6,0,0
22087,1997,2,Round 2,1997-04-05,M.C.G.,VIC,-37.82,144.9834,Richmond,Adelaide,128,100,Richmond,28,0,0
22088,1997,2,Round 2,1997-04-05,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Sydney,90,83,Western Bulldogs,7,0,0
22090,1997,2,Round 2,1997-04-06,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,St Kilda,154,57,Brisbane Lions,97,0,0
22091,1997,2,Round 2,1997-04-06,Football Park,SA,-34.8617,138.5564,Port Adelaide,Essendon,60,93,Essendon,33,0,0
22092,1997,2,Round 2,1997-04-06,Subiaco,WA,-31.9442,115.8262,Fremantle,Hawthorn,87,73,Fremantle,14,0,0
22093,1997,2,Round 2,1997-04-07,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Carlton,86,60,North Melbourne,26,0,0
22118,1997,3,Round 3,1997-04-11,S.C.G.,NSW,-33.8917,151.2244,Sydney,Melbourne,99,91,Sydney,8,0,0
22119,1997,3,Round 3,1997-04-12,Waverley Park,VIC,-37.932,145.188,St Kilda,Collingwood,125,118,St Kilda,7,0,0
22120,1997,3,Round 3,1997-04-12,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,Richmond,105,86,Western Bulldogs,19,0,0
22121,1997,3,Round 3,1997-04-12,Football Park,SA,-34.8617,138.5564,Port Adelaide,Geelong,129,90,Port Adelaide,39,0,0
22122,1997,3,Round 3,1997-04-13,Princes Park,VIC,-37.7847,144.9614,Carlton,Adelaide,108,80,Carlton,28,0,0
22123,1997,3,Round 3,1997-04-13,M.C.G.,VIC,-37.82,144.9834,Essendon,North Melbourne,122,80,Essendon,42,0,0
22124,1997,3,Round 3,1997-04-13,Waverley Park,VIC,-37.932,145.188,Hawthorn,Brisbane Lions,87,75,Hawthorn,12,0,0
22125,1997,3,Round 3,1997-04-13,Subiaco,WA,-31.9442,115.8262,West Coast,Fremantle,111,71,West Coast,40,0,0
22049,1997,4,Round 4,1997-04-18,M.C.G.,VIC,-37.82,144.9834,Melbourne,Western Bulldogs,87,89,Western Bulldogs,2,0,0
22050,1997,4,Round 4,1997-04-19,M.C.G.,VIC,-37.82,144.9834,Collingwood,Carlton,84,101,Carlton,17,0,0
22051,1997,4,Round 4,1997-04-19,Princes Park,VIC,-37.7847,144.9614,Richmond,Fremantle,72,67,Richmond,5,0,0
22052,1997,4,Round 4,1997-04-19,Waverley Park,VIC,-37.932,145.188,St Kilda,Sydney,81,127,Sydney,46,0,0
22053,1997,4,Round 4,1997-04-19,Subiaco,WA,-31.9442,115.8262,West Coast,Hawthorn,112,88,West Coast,24,0,0
22054,1997,4,Round 4,1997-04-20,M.C.G.,VIC,-37.82,144.9834,Geelong,Essendon,85,78,Geelong,7,0,0
22055,1997,4,Round 4,1997-04-20,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,North Melbourne,109,83,Brisbane Lions,26,0,0
22056,1997,4,Round 4,1997-04-20,Football Park,SA,-34.8617,138.5564,Adelaide,Port Adelaide,72,83,Port Adelaide,11,0,0
22025,1997,5,Round 5,1997-04-25,M.C.G.,VIC,-37.82,144.9834,Essendon,Collingwood,70,99,Collingwood,29,0,0
22026,1997,5,Round 5,1997-04-25,Subiaco,WA,-31.9442,115.8262,Fremantle,St Kilda,107,101,Fremantle,6,0,0
22028,1997,5,Round 5,1997-04-26,M.C.G.,VIC,-37.82,144.9834,Melbourne,West Coast,78,126,West Coast,48,0,0
22027,1997,5,Round 5,1997-04-26,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Adelaide,71,121,Adelaide,50,0,0
22029,1997,5,Round 5,1997-04-26,Waverley Park,VIC,-37.932,145.188,Hawthorn,Sydney,99,74,Hawthorn,25,0,0
22030,1997,5,Round 5,1997-04-27,Princes Park,VIC,-37.7847,144.9614,Carlton,Geelong,86,94,Geelong,8,0,0
22031,1997,5,Round 5,1997-04-27,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Richmond,141,46,North Melbourne,95,0,0
22032,1997,5,Round 5,1997-04-27,Football Park,SA,-34.8617,138.5564,Port Adelaide,Brisbane Lions,73,71,Port Adelaide,2,0,0
21957,1997,6,Round 6,1997-05-02,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Western Bulldogs,99,113,Western Bulldogs,14,0,0
21958,1997,6,Round 6,1997-05-03,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Adelaide,84,83,Collingwood,1,0,0
21959,1997,6,Round 6,1997-05-03,M.C.G.,VIC,-37.82,144.9834,Essendon,Brisbane Lions,102,71,Essendon,31,0,0
21960,1997,6,Round 6,1997-05-03,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Fremantle,97,43,Geelong,54,0,0
21961,1997,6,Round 6,1997-05-03,Waverley Park,VIC,-37.932,145.188,Hawthorn,North Melbourne,93,103,North Melbourne,10,0,0
21962,1997,6,Round 6,1997-05-04,Waverley Park,VIC,-37.932,145.188,St Kilda,Melbourne,121,35,St Kilda,86,0,0
21963,1997,6,Round 6,1997-05-04,S.C.G.,NSW,-33.8917,151.2244,Sydney,Carlton,142,83,Sydney,59,0,0
21964,1997,6,Round 6,1997-05-04,Football Park,SA,-34.8617,138.5564,Port Adelaide,Richmond,122,58,Port Adelaide,64,0,0
21965,1997,7,Round 7,1997-05-09,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Collingwood,68,111,Collingwood,43,0,0
21968,1997,7,Round 7,1997-05-10,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Sydney,76,44,Geelong,32,0,0
21966,1997,7,Round 7,1997-05-10,M.C.G.,VIC,-37.82,144.9834,Richmond,Carlton,76,98,Carlton,22,0,0
21967,1997,7,Round 7,1997-05-10,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Hawthorn,133,88,Western Bulldogs,45,0,0
21969,1997,7,Round 7,1997-05-10,Waverley Park,VIC,-37.932,145.188,St Kilda,Port Adelaide,126,61,St Kilda,65,0,0
21970,1997,7,Round 7,1997-05-10,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,Melbourne,124,69,Fremantle,55,0,0
21971,1997,7,Round 7,1997-05-11,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,West Coast,60,139,West Coast,79,0,0
21972,1997,7,Round 7,1997-05-11,Football Park,SA,-34.8617,138.5564,Adelaide,Essendon,126,73,Adelaide,53,0,0
22069,1997,8,Round 8,1997-05-16,M.C.G.,VIC,-37.82,144.9834,Collingwood,Western Bulldogs,129,83,Collingwood,46,0,0
22070,1997,8,Round 8,1997-05-17,M.C.G.,VIC,-37.82,144.9834,Melbourne,Geelong,49,128,Geelong,79,0,0
22071,1997,8,Round 8,1997-05-17,Princes Park,VIC,-37.7847,144.9614,North Melbourne,Port Adelaide,128,100,North Melbourne,28,0,0
22072,1997,8,Round 8,1997-05-17,Football Park,SA,-34.8617,138.5564,Adelaide,Sydney,144,55,Adelaide,89,0,0
22073,1997,8,Round 8,1997-05-18,Princes Park,VIC,-37.7847,144.9614,Carlton,Hawthorn,106,81,Carlton,25,0,0
22074,1997,8,Round 8,1997-05-18,M.C.G.,VIC,-37.82,144.9834,Essendon,St Kilda,100,124,St Kilda,24,0,0
22075,1997,8,Round 8,1997-05-18,Subiaco,WA,-31.9442,115.8262,Fremantle,Brisbane Lions,98,93,Fremantle,5,0,0
22076,1997,8,Round 8,1997-05-19,M.C.G.,VIC,-37.82,144.9834,Richmond,West Coast,119,67,Richmond,52,0,0
21981,1997,9,Round 9,1997-05-23,Football Park,SA,-34.8617,138.5564,Port Adelaide,Melbourne,78,27,Port Adelaide,51,0,0
21983,1997,9,Round 9,1997-05-24,Princes Park,VIC,-37.7847,144.9614,Carlton,Fremantle,105,88,Carlton,17,0,0
21982,1997,9,Round 9,1997-05-24,Waverley Park,VIC,-37.932,145.188,Hawthorn,Adelaide,88,102,Adelaide,14,0,0
21984,1997,9,Round 9,1997-05-24,S.C.G.,NSW,-33.8917,151.2244,Sydney,Collingwood,111,74,Sydney,37,0,0
21986,1997,9,Round 9,1997-05-25,Waverley Park,VIC,-37.932,145.188,St Kilda,Richmond,141,94,St Kilda,47,0,0
21985,1997,9,Round 9,1997-05-25,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,North Melbourne,103,71,Western Bulldogs,32,0,0
21988,1997,9,Round 9,1997-05-25,Subiaco,WA,-31.9442,115.8262,West Coast,Essendon,110,85,West Coast,25,0,0
21987,1997,9,Round 9,1997-05-25,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Geelong,126,98,Brisbane Lions,28,0,0
21973,1997,10,Round 10,1997-05-30,Football Park,SA,-34.8617,138.5564,Port Adelaide,Carlton,93,55,Port Adelaide,38,0,0
21975,1997,10,Round 10,1997-05-31,Kardinia Park,VIC,-38.1581,144.3544,Geelong,St Kilda,107,79,Geelong,28,0,0
21974,1997,10,Round 10,1997-05-31,Waverley Park,VIC,-37.932,145.188,Hawthorn,Collingwood,108,55,Hawthorn,53,0,0
21976,1997,10,Round 10,1997-05-31,Princes Park,VIC,-37.7847,144.9614,North Melbourne,West Coast,103,58,North Melbourne,45,0,0
21977,1997,10,Round 10,1997-05-31,M.C.G.,VIC,-37.82,144.9834,Richmond,Melbourne,67,92,Melbourne,25,0,0
21979,1997,10,Round 10,1997-06-01,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Sydney,92,89,Brisbane Lions,3,0,0
21978,1997,10,Round 10,1997-06-01,M.C.G.,VIC,-37.82,144.9834,Essendon,Western Bulldogs,114,136,Western Bulldogs,22,0,0
21980,1997,10,Round 10,1997-06-02,Subiaco,WA,-31.9442,115.8262,Fremantle,Adelaide,72,105,Adelaide,33,0,0
22077,1997,11,Round 11,1997-06-06,M.C.G.,VIC,-37.82,144.9834,Collingwood,Richmond,71,77,Richmond,6,0,0
22078,1997,11,Round 11,1997-06-07,M.C.G.,VIC,-37.82,144.9834,Essendon,Hawthorn,91,124,Hawthorn,33,0,0
22079,1997,11,Round 11,1997-06-07,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Geelong,96,75,Western Bulldogs,21,0,0
22080,1997,11,Round 11,1997-06-07,Football Park,SA,-34.8617,138.5564,Port Adelaide,Sydney,41,76,Sydney,35,0,0
22081,1997,11,Round 11,1997-06-08,M.C.G.,VIC,-37.82,144.9834,Melbourne,Adelaide,45,97,Adelaide,52,0,0
22082,1997,11,Round 11,1997-06-08,Subiaco,WA,-31.9442,115.8262,West Coast,St Kilda,73,89,St Kilda,16,0,0
22083,1997,11,Round 11,1997-06-09,Princes Park,VIC,-37.7847,144.9614,Carlton,Brisbane Lions,84,63,Carlton,21,0,0
22084,1997,11,Round 11,1997-06-09,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Fremantle,105,79,North Melbourne,26,0,0
21941,1997,12,Round 12,1997-06-13,S.C.G.,NSW,-33.8917,151.2244,Sydney,Richmond,164,110,Sydney,54,0,0
21942,1997,12,Round 12,1997-06-14,Victoria Park,VIC,-37.8067,144.9919,Collingwood,West Coast,55,71,West Coast,16,0,0
21944,1997,12,Round 12,1997-06-14,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Hawthorn,82,88,Hawthorn,6,0,0
21943,1997,12,Round 12,1997-06-14,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Port Adelaide,82,94,Port Adelaide,12,0,0
21948,1997,12,Round 12,1997-06-15,Subiaco,WA,-31.9442,115.8262,Fremantle,Essendon,157,60,Fremantle,97,0,0
21946,1997,12,Round 12,1997-06-15,M.C.G.,VIC,-37.82,144.9834,Melbourne,Brisbane Lions,50,135,Brisbane Lions,85,0,0
21945,1997,12,Round 12,1997-06-15,Waverley Park,VIC,-37.932,145.188,St Kilda,Carlton,116,85,St Kilda,31,0,0
21947,1997,12,Round 12,1997-06-15,Football Park,SA,-34.8617,138.5564,Adelaide,North Melbourne,83,105,North Melbourne,22,0,0
22110,1997,13,Round 13,1997-06-27,Subiaco,WA,-31.9442,115.8262,West Coast,Carlton,79,86,Carlton,7,0,0
22111,1997,13,Round 13,1997-06-28,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Adelaide,110,54,Geelong,56,0,0
22112,1997,13,Round 13,1997-06-28,M.C.G.,VIC,-37.82,144.9834,Richmond,Essendon,34,127,Essendon,93,0,0
22113,1997,13,Round 13,1997-06-28,Waverley Park,VIC,-37.932,145.188,St Kilda,Western Bulldogs,84,101,Western Bulldogs,17,0,0
22114,1997,13,Round 13,1997-06-28,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Collingwood,88,73,Brisbane Lions,15,0,0
22115,1997,13,Round 13,1997-06-28,Football Park,SA,-34.8617,138.5564,Port Adelaide,Fremantle,69,54,Port Adelaide,15,0,0
22116,1997,13,Round 13,1997-06-29,Waverley Park,VIC,-37.932,145.188,Hawthorn,Melbourne,118,55,Hawthorn,63,0,0
22117,1997,13,Round 13,1997-06-29,S.C.G.,NSW,-33.8917,151.2244,Sydney,North Melbourne,65,55,Sydney,10,0,0
21949,1997,14,Round 14,1997-07-04,Football Park,SA,-34.8617,138.5564,Adelaide,West Coast,106,31,Adelaide,75,0,0
21950,1997,14,Round 14,1997-07-05,Princes Park,VIC,-37.7847,144.9614,Carlton,Western Bulldogs,74,110,Western Bulldogs,36,0,0
21951,1997,14,Round 14,1997-07-05,M.C.G.,VIC,-37.82,144.9834,Geelong,Collingwood,80,72,Geelong,8,0,0
21952,1997,14,Round 14,1997-07-05,Waverley Park,VIC,-37.932,145.188,St Kilda,North Melbourne,133,79,St Kilda,54,0,0
21953,1997,14,Round 14,1997-07-05,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,Sydney,48,33,Fremantle,15,0,0
21956,1997,14,Round 14,1997-07-06,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Richmond,68,50,Brisbane Lions,18,0,0
21954,1997,14,Round 14,1997-07-06,M.C.G.,VIC,-37.82,144.9834,Essendon,Melbourne,120,57,Essendon,63,0,0
21955,1997,14,Round 14,1997-07-06,Waverley Park,VIC,-37.932,145.188,Hawthorn,Port Adelaide,124,92,Hawthorn,32,0,0
22017,1997,15,Round 15,1997-07-11,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Geelong,92,102,Geelong,10,0,0
22019,1997,15,Round 15,1997-07-12,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Fremantle,160,60,Collingwood,100,0,0
22018,1997,15,Round 15,1997-07-12,M.C.G.,VIC,-37.82,144.9834,Melbourne,Carlton,119,100,Melbourne,19,0,0
22020,1997,15,Round 15,1997-07-12,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Brisbane Lions,73,137,Brisbane Lions,64,0,0
22021,1997,15,Round 15,1997-07-12,Football Park,SA,-34.8617,138.5564,Adelaide,St Kilda,76,66,Adelaide,10,0,0
22022,1997,15,Round 15,1997-07-13,M.C.G.,VIC,-37.82,144.9834,Richmond,Hawthorn,145,69,Richmond,76,0,0
22024,1997,15,Round 15,1997-07-13,Subiaco,WA,-31.9442,115.8262,West Coast,Port Adelaide,85,67,West Coast,18,0,0
22023,1997,15,Round 15,1997-07-13,S.C.G.,NSW,-33.8917,151.2244,Sydney,Essendon,79,78,Sydney,1,0,0
22033,1997,16,Round 16,1997-07-18,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Adelaide,118,87,Brisbane Lions,31,0,0
22034,1997,16,Round 16,1997-07-19,M.C.G.,VIC,-37.82,144.9834,Carlton,Essendon,165,87,Carlton,78,0,0
22035,1997,16,Round 16,1997-07-19,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Richmond,110,78,Geelong,32,0,0
22036,1997,16,Round 16,1997-07-19,Waverley Park,VIC,-37.932,145.188,Hawthorn,St Kilda,62,141,St Kilda,79,0,0
22037,1997,16,Round 16,1997-07-19,S.C.G.,NSW,-33.8917,151.2244,Sydney,West Coast,112,75,Sydney,37,0,0
22038,1997,16,Round 16,1997-07-19,Football Park,SA,-34.8617,138.5564,Port Adelaide,Collingwood,111,58,Port Adelaide,53,0,0
22040,1997,16,Round 16,1997-07-20,Subiaco,WA,-31.9442,115.8262,Fremantle,Western Bulldogs,97,91,Fremantle,6,0,0
22039,1997,16,Round 16,1997-07-20,M.C.G.,VIC,-37.82,144.9834,Melbourne,North Melbourne,58,114,North Melbourne,56,0,0
21989,1997,17,Round 17,1997-07-25,M.C.G.,VIC,-37.82,144.9834,Essendon,Port Adelaide,72,122,Port Adelaide,50,0,0
21990,1997,17,Round 17,1997-07-26,Princes Park,VIC,-37.7847,144.9614,Carlton,North Melbourne,58,96,North Melbourne,38,0,0
21991,1997,17,Round 17,1997-07-26,Waverley Park,VIC,-37.932,145.188,Hawthorn,Fremantle,62,71,Fremantle,9,0,0
21992,1997,17,Round 17,1997-07-26,S.C.G.,NSW,-33.8917,151.2244,Sydney,Western Bulldogs,149,52,Sydney,97,0,0
21993,1997,17,Round 17,1997-07-26,Football Park,SA,-34.8617,138.5564,Adelaide,Richmond,185,48,Adelaide,137,0,0
21994,1997,17,Round 17,1997-07-27,M.C.G.,VIC,-37.82,144.9834,Collingwood,Melbourne,134,82,Collingwood,52,0,0
21995,1997,17,Round 17,1997-07-27,Waverley Park,VIC,-37.932,145.188,St Kilda,Brisbane Lions,92,44,St Kilda,48,0,0
21996,1997,17,Round 17,1997-07-27,Subiaco,WA,-31.9442,115.8262,West Coast,Geelong,129,82,West Coast,47,0,0
22102,1997,18,Round 18,1997-08-01,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Essendon,83,64,North Melbourne,19,0,0
22104,1997,18,Round 18,1997-08-02,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Port Adelaide,159,74,Geelong,85,0,0
22105,1997,18,Round 18,1997-08-02,M.C.G.,VIC,-37.82,144.9834,Melbourne,Sydney,53,169,Sydney,116,0,0
22103,1997,18,Round 18,1997-08-02,Princes Park,VIC,-37.7847,144.9614,Richmond,Western Bulldogs,115,100,Richmond,15,0,0
22106,1997,18,Round 18,1997-08-02,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Hawthorn,141,71,Brisbane Lions,70,0,0
22108,1997,18,Round 18,1997-08-03,Football Park,SA,-34.8617,138.5564,Adelaide,Carlton,127,86,Adelaide,41,0,0
22107,1997,18,Round 18,1997-08-03,M.C.G.,VIC,-37.82,144.9834,Collingwood,St Kilda,89,111,St Kilda,22,0,0
22109,1997,18,Round 18,1997-08-03,Subiaco,WA,-31.9442,115.8262,Fremantle,West Coast,49,82,West Coast,33,0,0
22094,1997,19,Round 19,1997-08-08,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Brisbane Lions,116,59,North Melbourne,57,0,0
22095,1997,19,Round 19,1997-08-09,M.C.G.,VIC,-37.82,144.9834,Carlton,Collingwood,107,91,Carlton,16,0,0
22097,1997,19,Round 19,1997-08-09,Waverley Park,VIC,-37.932,145.188,Hawthorn,West Coast,66,87,West Coast,21,0,0
22096,1997,19,Round 19,1997-08-09,Princes Park,VIC,-37.7847,144.9614,Western Bulldogs,Melbourne,102,64,Western Bulldogs,38,0,0
22098,1997,19,Round 19,1997-08-09,W.A.C.A.,WA,-31.9598,115.8804,Fremantle,Richmond,85,42,Fremantle,43,0,0
22099,1997,19,Round 19,1997-08-10,M.C.G.,VIC,-37.82,144.9834,Essendon,Geelong,73,68,Essendon,5,0,0
22100,1997,19,Round 19,1997-08-10,S.C.G.,NSW,-33.8917,151.2244,Sydney,St Kilda,119,128,St Kilda,9,0,0
22101,1997,19,Round 19,1997-08-10,Football Park,SA,-34.8617,138.5564,Port Adelaide,Adelaide,58,65,Adelaide,7,0,0
22009,1997,20,Round 20,1997-08-15,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Melbourne,97,59,West Coast,38,0,0
22011,1997,20,Round 20,1997-08-16,M.C.G.,VIC,-37.82,144.9834,Collingwood,Essendon,91,81,Collingwood,10,0,0
22010,1997,20,Round 20,1997-08-16,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Carlton,95,67,Geelong,28,0,0
22012,1997,20,Round 20,1997-08-16,Waverley Park,VIC,-37.932,145.188,St Kilda,Fremantle,77,64,St Kilda,13,0,0
22013,1997,20,Round 20,1997-08-16,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Port Adelaide,93,93,Draw,0,0,0
22014,1997,20,Round 20,1997-08-17,M.C.G.,VIC,-37.82,144.9834,Richmond,North Melbourne,97,96,Richmond,1,0,0
22015,1997,20,Round 20,1997-08-17,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,135,77,Sydney,58,0,0
22016,1997,20,Round 20,1997-08-17,Football Park,SA,-34.8617,138.5564,Adelaide,Western Bulldogs,60,103,Western Bulldogs,43,0,0
22041,1997,21,Round 21,1997-08-22,M.C.G.,VIC,-37.82,144.9834,Melbourne,St Kilda,62,114,St Kilda,52,0,0
22042,1997,21,Round 21,1997-08-23,Princes Park,VIC,-37.7847,144.9614,Carlton,Sydney,76,41,Carlton,35,0,0
22044,1997,21,Round 21,1997-08-23,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Hawthorn,81,43,North Melbourne,38,0,0
22043,1997,21,Round 21,1997-08-23,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,West Coast,86,68,Western Bulldogs,18,0,0
22045,1997,21,Round 21,1997-08-23,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Essendon,102,106,Essendon,4,0,0
22047,1997,21,Round 21,1997-08-24,Subiaco,WA,-31.9442,115.8262,Fremantle,Geelong,68,100,Geelong,32,0,0
22046,1997,21,Round 21,1997-08-24,M.C.G.,VIC,-37.82,144.9834,Richmond,Port Adelaide,146,61,Richmond,85,0,0
22048,1997,21,Round 21,1997-08-25,Football Park,SA,-34.8617,138.5564,Adelaide,Collingwood,48,39,Adelaide,9,0,0
22001,1997,22,Round 22,1997-08-29,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Brisbane Lions,120,81,West Coast,39,0,0
22002,1997,22,Round 22,1997-08-30,Princes Park,VIC,-37.7847,144.9614,Carlton,Richmond,89,91,Richmond,2,0,0
22003,1997,22,Round 22,1997-08-30,Waverley Park,VIC,-37.932,145.188,Hawthorn,Western Bulldogs,87,105,Western Bulldogs,18,0,0
22004,1997,22,Round 22,1997-08-30,M.C.G.,VIC,-37.82,144.9834,Melbourne,Fremantle,119,79,Melbourne,40,0,0
22005,1997,22,Round 22,1997-08-30,S.C.G.,NSW,-33.8917,151.2244,Sydney,Geelong,90,100,Geelong,10,0,0
22007,1997,22,Round 22,1997-08-31,M.C.G.,VIC,-37.82,144.9834,Collingwood,North Melbourne,122,111,Collingwood,11,0,0
22006,1997,22,Round 22,1997-08-31,Princes Park,VIC,-37.7847,144.9614,Essendon,Adelaide,102,98,Essendon,4,0,0
22008,1997,22,Round 22,1997-08-31,Football Park,SA,-34.8617,138.5564,Port Adelaide,St Kilda,84,117,St Kilda,33,0,0
22065,1997,23,Finals Week 1,1997-09-06,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,Sydney,119,84,Western Bulldogs,35,1,0
22067,1997,23,Finals Week 1,1997-09-07,Football Park,SA,-34.8617,138.5564,Adelaide,West Coast,99,66,Adelaide,33,1,0
22066,1997,23,Finals Week 1,1997-09-07,Waverley Park,VIC,-37.932,145.188,St Kilda,Brisbane Lions,135,89,St Kilda,46,1,0
22068,1997,23,Finals Week 1,1997-09-07,M.C.G.,VIC,-37.82,144.9834,Geelong,North Melbourne,61,79,North Melbourne,18,1,0
21999,1997,24,Semi-Finals,1997-09-13,M.C.G.,VIC,-37.82,144.9834,North Melbourne,West Coast,98,85,North Melbourne,13,1,0
22000,1997,24,Semi-Finals,1997-09-13,Football Park,SA,-34.8617,138.5564,Adelaide,Geelong,76,68,Adelaide,8,1,0
